filename,title,category,document_id,status,error
KB-20260410-0006.md,博士研究生招生章程与报考须知,研究生教育,676e32b8-22cc-4202-8138-e57617368863,ok,
KB-20260410-0007.md,研究生招生复试与调剂政策,研究生教育,cf3f07e9-0a9f-4b3a-950f-c90c433d40f0,ok,
KB-20260410-0008.md,本科直博生接收政策,研究生教育,3e0dcb85-963e-4ff4-8339-16571fdc70e3,ok,
KB-20260410-0009.md,研究生导师队伍与导师查询,研究生教育,a4165c59-42f0-4be7-964a-a4c1cccf3a8d,ok,
KB-20260410-0010.md,研究生教育概况与学位授权点,研究生教育,8b5adbe8-11e9-4123-8108-fd6ef4de0a18,ok,
KB-20260410-0011.md,研究生学位论文要求与答辩流程,研究生教育,0727fbfd-27ea-418d-bde5-c8dea8a65d01,ok,
KB-20260410-0012.md,研究生培养方案与学籍管理,研究生教育,f148a737-aad5-4f0a-a9de-93b427ade6db,ok,
KB-20260410-0013.md,研究生奖助学金体系,研究生教育,f5b18a78-e37a-4992-9096-7996c1acab1c,ok,
KB-20260410-0014.md,同等学力申请硕士学位,研究生教育,c9766eb8-1eee-4c0a-a317-ef2f62c046e1,ok,
KB-20260410-0015.md,研究生招生夏令营活动,研究生教育,3f9f053e-71e6-4de6-9676-13815edbe1e1,ok,
KB-20260410-0016.md,研究生就业信息服务,研究生教育,0643e2a3-06fb-4415-90e4-9c5e68540e7d,ok,
KB-20260410-0017.md,研究生国际交流与访学,研究生教育,a86e6d04-a0e7-42dd-bead-eaabf1623d67,ok,
KB-20260410-0018.md,全国医学博士外语统一考试,研究生教育,6ab239a4-3744-4dc7-8616-407925519203,ok,
KB-20260410-0019.md,研究生教育管理系统使用,研究生教育,6ea17007-11a4-4fea-a9ea-55d48cf8b256,ok,
KB-20260410-0020.md,研究生招生办公室联系方式,证件与校园服务,a991c8c1-f2fb-4235-8cd9-7ea5a4fca0b8,ok,
KB-20260410-0021.md,眼科学院简介与专业设置,院系与专业,7786dbbb-77bb-4e6a-8da8-9a1c6b8b4d62,ok,
KB-20260410-0022.md,预防医学科学学院（放射医学研究所）简介与专业设置,院系与专业,9d435743-a576-490d-8d3a-b424e98b448a,ok,
KB-20260410-0023.md,药学院（药物研究所）简介与专业设置,院系与专业,4553f56d-8e4d-415e-b4ea-904d4d352a4e,ok,
KB-20260410-0024.md,生物医学科学学院（省医药生物技术研究中心）简介与专业设置,院系与专业,c1cc1128-83be-44eb-aa43-ae56d637a063,ok,
KB-20260410-0025.md,实验动物学院（省实验动物中心）简介与专业设置,院系与专业,2b16a870-3261-4509-b8f9-3e891a13aa1d,ok,
KB-20260410-0026.md,医疗保障学院（省医药卫生科技信息研究所）简介与专业设置,院系与专业,2131b1fa-73ae-45a4-a2b0-cce20fe8486f,ok,
KB-20260410-0027.md,眼科学院国际交流项目,招生与深造,77741918-4b54-42c2-87f2-b054fcd04b75,ok,
KB-20260410-0028.md,预防医学科学学院放射医学就业与深造前景,就业与毕业,d4160400-f5ed-4f8a-886f-bda414d19944,ok,
KB-20260410-0029.md,药学院学生竞赛与创新创业成果,竞赛与第二课堂,aae35f25-4bfe-427a-8b4c-f7fc970f0b9a,ok,
KB-20260410-0030.md,实验动物学院科研平台与实验设施,科研与创新,fb4791ce-431e-4168-ab6c-b5d0bd13ffd5,ok,
KB-20260410-0031.md,医疗保障学院实践教学基地与实习安排,教务与课程,9fc2ba03-6b48-406c-aa53-7ad94eb88350,ok,
KB-20260410-0032.md,生物医学科学学院研究生培养与导师信息,研究生教育,3cd14654-511a-4fda-b33b-94230eb553bc,ok,
KB-20260410-0033.md,放射医学专业报考指南与选科要求,招生与深造,500acf98-e0ac-4fa9-a5a8-8cb07d684ae2,ok,
KB-20260410-0034.md,药学院保研政策与考研情况,招生与深造,a9221410-06e5-4461-abdc-85c81d422c58,ok,
KB-20260410-0035.md,实验动物学院就业方向与行业前景,就业与毕业,e5b2607d-05b1-4f67-95be-c1294bb636c1,ok,
KB-20260410-0036.md,生命科学学院简介与专业设置,院系与专业,e2fac0f7-421d-43fd-b05d-fb2fbb492bbb,ok,
KB-20260410-0037.md,医学信息与人工智能学院简介与专业设置,院系与专业,711e5e46-e2a7-4619-92f7-8fcce5928b87,ok,
KB-20260410-0038.md,化学与制药工程学院简介与专业设置,院系与专业,07b8f303-8372-4cf8-87dd-5ca23e40ba6a,ok,
KB-20260410-0039.md,马克思主义学院简介与职能,院系与专业,adc3c82b-ca46-457d-8faf-6b0040b9b09a,ok,
KB-20260410-0040.md,医药管理学院简介与职能,院系与专业,0f33276a-fbf2-4fb9-bf11-314b756ea7a6,ok,
KB-20260410-0041.md,外国语学院简介与职能,院系与专业,6df6e953-461e-460a-81f7-a3b037b9d3f7,ok,
KB-20260410-0042.md,继续教育学院简介与职能,院系与专业,5855a559-b062-4d76-bd86-3497ad8c1977,ok,
KB-20260410-0043.md,国际教育学院简介与职能,院系与专业,2073a32d-4b05-4dad-8982-3551b175e2a0,ok,
KB-20260410-0044.md,通识教育部简介与职能,院系与专业,13abf492-4de9-4c09-a4ef-761ce17507d2,ok,
KB-20260410-0045.md,各学院联系电话汇总（济南校区）,证件与校园服务,04ce2129-1f74-479b-a930-e0c5c602d3ed,ok,
KB-20260410-0046.md,各学院联系电话汇总（泰安校区）,证件与校园服务,46f0ac4b-4911-4eea-8ace-9c02d64ca1e6,ok,
KB-20260410-0047.md,继续教育学院成人高考与自考报名指南,招生与深造,ad251dd5-d4f7-4c77-b7ee-76dd32d0f337,ok,
KB-20260410-0048.md,国际教育学院留学生招生指南,招生与深造,5d13619c-0f9e-4c82-ad01-6274341651bb,ok,
KB-20260410-0049.md,通识教育课程体系与选课指南,教学与培养,207d3af0-47ea-4fe0-8558-1d6fdda4d525,ok,
KB-20260410-0050.md,实验动物学院特色平台与动物实验服务,科研与创新,34738487-5c6f-435b-a2ad-64f44d0fa096,ok,
KB-20260410-0051.md,医疗保障学院专业介绍与培养特色,院系与专业,3e2982cf-33a2-412e-b938-6530685bcbdf,ok,
KB-20260410-0101.md,2026年春季开学通勤车时刻表,校园生活与服务,a69edb5e-e51b-4418-96e9-cc3fea90f251,ok,
KB-20260410-0102.md,通勤车联系人与预约方式,校园生活与服务,b6b70892-f152-4a36-bb07-1558780f7b03,ok,
KB-20260410-0103.md,泰安校区幼儿园2026年秋季报名通知,校园生活与服务,e96b10c9-93db-416d-af4b-16332e7be59a,ok,
KB-20260410-0104.md,2026年清明节假期通勤车安排,校园生活与服务,40f9eb15-4202-4ea3-9bef-3575c0115500,ok,
KB-20260410-0105.md,清明节假期水电暖报修联系方式,校园生活与服务,36efc159-e0f9-41d5-9208-ded0781164be,ok,
KB-20260410-0106.md,清明节假期食堂供餐与校医院服务,校园生活与服务,58ad34c6-cb2f-4029-bd40-12d664625634,ok,
KB-20260410-0107.md,校园食品安全十必须规定,校园生活与服务,c8f5b39a-09d5-4ba6-a9d8-96e03c3cebf9,ok,
KB-20260410-0108.md,学校食堂工作人员十不准行为规范,校园生活与服务,c2b6bc1c-df3c-43c4-9196-38ee4f179a3e,ok,
KB-20260410-0109.md,2026年硕士研究生招生调剂基本要求与接收专业,研究生事务,cf13f1e6-e237-4bd3-9117-1b01a7386db2,ok,
KB-20260410-0110.md,硕士研究生调剂流程与研招办联系方式,研究生事务,4cb6161b-8741-44ec-a5a9-be389948bf6e,ok,
KB-20260410-0111.md,AI讲座打卡活动领奖安排,图书馆服务,a755e89a-6b6e-4765-9b1a-fb47fef8fc00,ok,
KB-20260410-0112.md,清明节假期图书馆开馆安排,图书馆服务,b0bac0ff-74ef-4531-b50c-ca8e67fecae3,ok,
KB-20260410-0113.md,2026年阿尔伯塔大学暑期健康科学项目,国际交流,cc9f87e2-c721-4234-b288-f2f232b317f8,ok,
KB-20260410-0114.md,2026年剑桥大学暑期双导师科研学术项目,国际交流,aa87119c-565a-4ae6-8922-10476e05ac8e,ok,
KB-20260410-0115.md,山东省大学生就业服务平台使用指南,毕业与就业,c8ffd995-917f-4d31-959b-c6a953d1df99,ok,
KB-20260410-0116.md,年终结账与报销截止时间,财务与缴费,39fb921e-8fcb-46f2-810d-cecc0bb75155,ok,
KB-20260410-0117.md,财务处假期工作安排与联系方式,财务与缴费,cfec1d91-38a3-4177-99c9-2f90ad2d91cd,ok,
KB-20260410-0118.md,个人所得税年度汇算操作步骤,财务与缴费,0c57740f-ceb2-42ed-957f-a503d03b2d91,ok,
KB-20260410-0119.md,个税汇算预约方式与办理时间,财务与缴费,e45f09c6-e0c7-491c-b512-f8c4397f4a49,ok,
KB-20260410-0120.md,山东省高校师生阅读活动通知,图书馆服务,33401ce6-cbe5-4350-91e2-56095bc706a5,ok,
KB-20260410-0121.md,益客集团2024届校园招聘,毕业与就业,bdcf1f93-c0f6-4bf8-b7a3-7347b7592891,ok,
KB-20260410-0122.md,易智咨询（济南）招聘项目助理,毕业与就业,495c9938-a772-4873-a8f4-325d9cf9836c,ok,
KB-20260410-0123.md,中国医学科学院医学信息研究所博士后招聘,毕业与就业,da728eb3-e95b-4ee3-99cd-ddcb9443531a,ok,
KB-20260410-0124.md,东营市第二人民医院2024年公开招聘,毕业与就业,91fb317d-b9fc-4572-a414-70afda8f8ff9,ok,
KB-20260410-0125.md,山东博速招聘运营管培生,毕业与就业,5ff5677d-cbb1-42f7-9b9e-b04ca84e9313,ok,
KB-20260410-0126.md,东营鸿港医院精神心理科招聘,毕业与就业,8c38f2db-62a7-41a9-9e60-52ce92a4715b,ok,
KB-20260410-0127.md,图书馆2024年端午节开馆安排,图书馆服务,bbd090a3-9cda-48d8-902e-acc62fb25963,ok,
KB-20260410-0128.md,浙江中医药大学基础医学院2024年招聘,毕业与就业,620213b4-4372-436c-9194-162102f694b4,ok,
KB-20260410-0129.md,锦州医科大学医疗学院招聘启事,毕业与就业,0a1d5196-a682-48bc-a193-2afb47d7a015,ok,
KB-20260410-0130.md,武警山东总队医院社会用工招聘,毕业与就业,60c92dd7-61ac-4a01-ae7b-dad616b6f47b,ok,
KB-20260410-0131.md,滨州医学院2024年公开招聘中高级专业技术人才,毕业与就业,51a1e51b-b91e-4387-86cb-bfcbe0a691dc,ok,
KB-20260410-0132.md,曹县公立医院2024年校园招聘,毕业与就业,acf2e074-558c-473a-b954-ce3d9b921941,ok,
KB-20260410-0133.md,山东博速招聘管培生/储备店长（泰安）,毕业与就业,a991ae72-fa9a-408b-bbc8-3a3524114b1c,ok,
KB-20260410-0134.md,兰树化妆品股份有限公司招聘,毕业与就业,4eccf2de-7654-490f-b6ca-09db19f5fba6,ok,
KB-20260410-0165.md,山东省立医院2024年住院医师规范化培训招生,毕业与就业,c7d4b4b7-e504-4974-8f57-ad0119f3fe57,ok,
KB-20260410-0166.md,深圳市人民医院2024年博士后招聘公告,毕业与就业,f946a821-7572-4bca-b6ff-1b67d01142b2,ok,
KB-20260410-0167.md,山东省公安机关专项招录公务员公告,毕业与就业,c9b1bf33-76a4-4d6b-a6ea-7a19ea2dcda8,ok,
KB-20260410-0168.md,山东省县级纪委监委机关专项招录公务员公告,毕业与就业,ab1a4780-093e-4e93-97a8-e66ad3a3cd0a,ok,
KB-20260410-0169.md,烟台市卫健委所属事业单位2024年招聘公告,毕业与就业,22385286-58bf-4d5f-a33c-148ac6c33f8f,ok,
KB-20260410-0170.md,新概念教育集团2025届校园招聘简章,毕业与就业,4469e7f7-06f2-44dc-9e53-5e2d1daada63,ok,
KB-20260410-0171.md,齐鲁制药集团2025校园招聘公告,毕业与就业,c2a10197-07c0-40b6-88c0-eddff89d5c5f,ok,
KB-20260410-0172.md,中国医学科学院医学信息研究所2024年招聘公告,毕业与就业,07fd92c7-54f6-4a47-a4fc-146340e89977,ok,
KB-20260410-0173.md,江苏医药职业学院2024年下半年公开招聘公告,毕业与就业,91fd450c-57a1-4b9d-99d2-23f5d65d29aa,ok,
KB-20260410-0174.md,北京安贞医院2025年应届毕业生招聘公告,毕业与就业,841a58ec-8a4d-469a-961b-0673056600e7,ok,
KB-20260410-0175.md,济南市槐荫人民医院2024年招聘公告,毕业与就业,38c2f777-8ab7-487e-b6d9-e186a9b99faa,ok,
KB-20260410-0176.md,人民日报社2025年度公开招聘工作人员公告,毕业与就业,e553049c-db21-4824-8a02-f692d19ef6ce,ok,
KB-20260410-0177.md,曲阜市第二人民医院2024年招聘派遣制人员公告,毕业与就业,55aacd92-4761-417f-8b94-2c2f2e9df8e2,ok,
KB-20260410-0178.md,济南国际医学中心管理委员会公开招聘公告,毕业与就业,34d0a6a9-21e9-4463-95c6-2e6e494bcfbc,ok,
KB-20260410-0179.md,泰安八十八医院招聘公告,毕业与就业,cb50332c-9c7f-4158-b514-c9f343ec4bab,ok,
KB-20260410-0214.md,济南市莱芜人民医院招聘公告,毕业与就业,c71c4d7f-138d-44b8-9fd9-909dcef75aaf,ok,
KB-20260410-0215.md,图书馆探秘寻宝盖章活动,图书馆服务,0b926229-882e-4092-8c3d-e198ce3f8025,ok,
KB-20260410-0216.md,图书馆教职医护员工著作捐赠活动,图书馆服务,539249b6-4bd1-46ee-ad73-61f8232f3735,ok,
KB-20260410-0217.md,世界读书日校园文化月系列活动,图书馆服务,cac6071d-fd81-436a-9790-a9136f44a188,ok,
KB-20260410-0218.md,抗战胜利80周年主题作品征集,图书馆服务,92fced45-a9e9-4c24-bb7c-a91e0b13c1ed,ok,
KB-20260410-0219.md,图书馆馆徽和吉祥物设计征集,图书馆服务,3ebafbd4-4e82-40f6-bd77-a931f6222a9e,ok,
KB-20260410-0220.md,济南市中西医结合医院招聘公告,毕业与就业,0ced4e8e-976d-40cf-8916-d91e2f1f68a4,ok,
KB-20260410-0221.md,山东省2025年三支一扶计划招募,毕业与就业,6d7a40ae-1ba7-481f-b0ba-8a8d48a35f8d,ok,
KB-20260410-0222.md,烟台市牟平区公开招聘优秀毕业生,毕业与就业,456f6c7e-4fc4-4a7a-a024-64876334e081,ok,
KB-20260410-0223.md,山东省鲁南眼科医院招聘公告,毕业与就业,f2c239d7-b47f-4991-8626-22d9b11f38ea,ok,
KB-20260410-0224.md,山东第一医科大学附属肿瘤医院招聘,毕业与就业,e4d42551-b4b2-4a18-966d-8dae5898fe27,ok,
KB-20260410-0225.md,枣庄市山亭区人民医院校园招聘,毕业与就业,68a12d7c-f2b5-4d10-9ef5-9b928ecd6b50,ok,
KB-20260410-0226.md,烟台市芝罘区卫生类事业单位招聘,毕业与就业,bde1eba6-7c16-4bf6-a948-bb0d618be847,ok,
KB-20260410-0227.md,山东省立医院紧缺岗位招聘公告,毕业与就业,fd56714a-f8c2-4759-81cf-ca6fb2e9821b,ok,
KB-20260410-0228.md,清明节期间图书馆正常开馆通知,图书馆服务,0e2f251c-15aa-483a-b82c-30b4e040da42,ok,
KB-20260410-0251.md,济南市章丘区卫健局2025年招聘,毕业与就业,c15dddf4-52b3-4427-b369-520d16f8b3da,ok,
KB-20260410-0252.md,北京中医药大学东方医院枣庄医院招聘,毕业与就业,d3ad0195-3e90-4625-87a7-17418bfbd609,ok,
KB-20260410-0253.md,山东大学第二医院2025年劳务派遣招聘,毕业与就业,2c841bd4-6456-44d3-a505-8eca54ecd8ef,ok,
KB-20260410-0254.md,山东第一医科大学附属皮肤病医院招聘,毕业与就业,81476690-5063-4f7f-a076-a9fd7caf6509,ok,
KB-20260410-0255.md,潍坊市益都中心医院2025年校园招聘,毕业与就业,24f67586-fe72-46f3-a3d4-b68b74b30bf0,ok,
KB-20260410-0256.md,图书馆2025年暑假开馆安排,图书馆服务,314267eb-cbe7-4eea-a8b6-18a250ef5eff,ok,
KB-20260410-0257.md,2025秋季全国医药高校巡回招聘会,毕业与就业,e1b8ec28-288b-4889-bcab-c6b6a65f325e,ok,
KB-20260410-0258.md,暨南大学附属第一医院潮汕医院招聘,毕业与就业,435649d8-f36d-4329-8bec-9472a1baf7d4,ok,
KB-20260410-0259.md,济南市第八人民医院2025年招聘,毕业与就业,acf6ce0c-a3c7-46cd-9437-3cd0aff3525a,ok,
KB-20260410-0260.md,2026届医药卫生行业秋季线上招聘会,毕业与就业,7aafb9f7-9672-4d55-801a-7858ba8772e3,ok,
KB-20260410-0261.md,图书馆国庆中秋双节开馆安排,图书馆服务,c0db2678-f6e5-44ff-af30-fb834a5d19c6,ok,
KB-20260410-0262.md,图书馆停电期间暂停服务通知,图书馆服务,23b77f7d-a804-4f22-ac6b-f95b66330df2,ok,
KB-20260410-0263.md,济南市第七人民医院2025年招聘,毕业与就业,1a4c8976-3a1e-4717-9c89-aa777cbd3834,ok,
KB-20260410-0264.md,图书馆AI赋能短视频制作大赛,图书馆服务,b676ad7c-f2fa-44a6-8009-a6e187acfac3,ok,
KB-20260410-0265.md,图书馆三国知识趣味大比拼活动,图书馆服务,fcd612b8-8463-4bc2-ba1c-9b66cf9287ac,ok,
KB-20260410-0290.md,知网科研写作专题培训讲座,图书馆服务,5a91ac1e-76d6-42a2-be26-28df15a846bf,ok,
KB-20260410-0291.md,MBTI书香之旅阅读活动,图书馆服务,032ddd6f-7bf4-4b70-b11e-3e95ba30f036,ok,
KB-20260410-0292.md,AI主题讲座打卡活动领奖通知,图书馆服务,d6469d3a-5beb-4db3-b786-b02304ff626b,ok,
KB-20260410-0293.md,2024年清明节通勤车停发安排,校园生活与服务,18281beb-e112-4deb-909e-a18a9065d119,ok,
KB-20260410-0294.md,2024年清明节后勤保障服务安排,校园生活与服务,0bf2cbc7-9cba-42b2-adc7-22c75885c83a,ok,
KB-20260410-0295.md,2024年运动会期间通勤车调整安排,校园生活与服务,9e0d1fe5-e764-4916-8b9b-22124414c2da,ok,
KB-20260410-0296.md,2024年端午节后勤保障服务安排,校园生活与服务,6e7e50f2-2e0a-4764-b224-45bc0c8a8ef0,ok,
KB-20260410-0297.md,教职工子女幼儿园保教费报销通知,校园生活与服务,632ef2bd-4b60-4740-a5a6-23b0ee54f691,ok,
KB-20260410-0298.md,2024年国庆节后勤保障服务安排,校园生活与服务,57224221-8e9a-4a66-a6a4-2c7362eba3a2,ok,
KB-20260410-0299.md,2024年教职工健康查体安排,校园生活与服务,4115073f-5059-43c6-9ebd-da446ecaf666,ok,
KB-20260410-0300.md,济南校区暖气注水试压通知,校园生活与服务,0d3414e2-391d-46a7-a5e8-d9e780777bfe,ok,
KB-20260410-0301.md,泰安校区暖气管网注水试压通知,校园生活与服务,d4e7837e-6b0f-4958-a0ee-a892b0423b42,ok,
KB-20260410-0302.md,泰安市内往返泰安校区通勤车调整,校园生活与服务,a1033eef-6153-483e-9e46-b157388c10dd,ok,
KB-20260410-0303.md,通勤车部分班次发车时间调整通知,校园生活与服务,bb369379-d9c1-40f1-b0f5-651391fb21b6,ok,
KB-20260410-0316.md,泰安校区图书馆管道维修通知,校园生活与服务,50bbff18-43e7-44ab-9990-3e075c9d0744,ok,
KB-20260410-0317.md,济南往返泰安校区通勤车试运行,校园生活与服务,be822b05-b46b-4398-b28f-112f6f7ec28e,ok,
KB-20260410-0318.md,期末考试周通勤车时间调整,校园生活与服务,5a7393b8-cb09-4f81-9e2c-072a9a961d57,ok,
KB-20260410-0319.md,毕业典礼期间通勤车运行调整,校园生活与服务,8612270b-5214-424f-8f84-61055220356d,ok,
KB-20260410-0320.md,秋季学期开学通勤车运行安排,校园生活与服务,faa7d980-6b99-4a02-8960-851b2d9bb564,ok,
KB-20260410-0321.md,国庆节假期后勤保障工作安排,校园生活与服务,f5338cc9-261a-4074-92fc-0310069d57c9,ok,
KB-20260410-0322.md,隐翅虫预防指南,校园生活与服务,27d0c543-b0bc-4225-9f13-2391441088e7,ok,
KB-20260410-0323.md,济南校区通勤车始发站调整通知,校园生活与服务,ee380557-92af-4392-ba89-b26ab90f93cf,ok,
KB-20260410-0324.md,泰安校区暖气管网注水试压通知,校园生活与服务,d4e7837e-6b0f-4958-a0ee-a892b0423b42,ok,
KB-20260410-0325.md,济南校区暖气管网注水试压通知,校园生活与服务,7f6dd904-038a-41d3-871c-c21a7393c6eb,ok,
KB-20260410-0326.md,2025年教职工健康查体安排,校园生活与服务,0d1665c8-5bea-44e6-880c-850bef5739ba,ok,
KB-20260410-0327.md,教职工子女幼儿园保教费报销,校园生活与服务,a646712a-0451-4822-b9ad-525dfa6d2425,ok,
KB-20260410-0328.md,济南校区教工餐临时调整通知,校园生活与服务,c1ef8c7b-360e-4c9e-9291-1f9ea3289c07,ok,
KB-20260410-0329.md,通勤车临时调整发车时间通知,校园生活与服务,2d46c65f-c263-445e-8690-221407c3823a,ok,
KB-20260410-0330.md,元旦假期后勤保障服务工作安排,校园生活与服务,4ae68f8d-64fd-42f5-8d90-fa86b9fcd640,ok,
KB-20260410-0345.md,2026年春季开学通勤车安排,校园生活与服务,79f7cabb-2e95-498e-9f49-34feda886ec6,ok,
KB-20260410-0346.md,泰安校区幼儿园2026年秋季招生,校园生活与服务,f8c32d64-691f-4925-b391-3f760291def4,ok,
KB-20260410-0347.md,2026年清明节假期后勤保障安排,校园生活与服务,d30b4e97-307f-4a62-b8ef-b8ea878a633a,ok,
KB-20260410-0348.md,2025年韩国互换奖学金遴选,国际交流,ec6c8d82-b27d-40fa-87df-da29367cdaec,ok,
KB-20260410-0349.md,CSC与英国利物浦大学合作奖学金,国际交流,1fa6a57a-a97f-4737-ae39-8b57fcdb9657,ok,
KB-20260410-0350.md,2025年国际组织实习项目,国际交流,a0ac3e05-8f6d-4e5f-998f-bbb3bd335e5b,ok,
KB-20260410-0351.md,国家公派出国留学外语条件,国际交流,dba867df-b9a4-4c0c-ab42-706902678363,ok,
KB-20260410-0352.md,留学服务一件事办理指南,国际交流,372ed37b-ab2b-4414-94c2-597ad0dfb10d,ok,
KB-20260410-0353.md,2025年世界名校暑期访学项目,国际交流,fddb0516-5e20-44ab-b324-41ac39917745,ok,
KB-20260410-0354.md,2025年度高水平大学短期交流项目,国际交流,84d71a19-5fb6-4ac3-acb3-bf054266f0e7,ok,
KB-20260410-0355.md,帝国理工学院2026年寒假医学访学,国际交流,91a85136-05e7-400e-930f-51c7da27ec71,ok,
KB-20260410-0356.md,2025年下半年外语考试奖学金,国际交流,daeb65ce-9523-45fc-a28f-363e4ffd3a24,ok,
KB-20260410-0357.md,2025年下半年海外交流学习奖学金,国际交流,e486562f-e1e9-4657-8932-0f17f70c8352,ok,
KB-20260410-0374.md,马来西亚国立大学2026年春季交换生项目,国际交流,723aec0f-e7ea-4e01-8654-73a91efe157a,ok,
KB-20260410-0375.md,2026年接收推免研究生（含直博生）简章,研究生事务,c7ed75d4-8533-4527-9e18-fcd3ec573e70,ok,
KB-20260410-0376.md,红帆讲堂第22期研究生申博经验分享讲座,研究生事务,c467b613-a912-4c7a-a5e9-14307aa99999,ok,
KB-20260410-0377.md,红帆讲堂第28期申博经验分享讲座,研究生事务,506cd1e8-fde0-4e25-abd8-0f9458c04413,ok,
KB-20260410-0378.md,红帆讲堂第31期论文写作与答辩经验分享,研究生事务,2b079084-10f1-41a4-933f-01d2cbe42892,ok,
KB-20260410-0379.md,心理游戏疗愈工坊周六沙龙,心理健康,e287b52b-25fb-418d-bda9-b941e83b9df1,ok,
KB-20260410-0380.md,《蛤蟆先生去看心理医生》读书沙龙招募,心理健康,0818d5f4-bf94-4d51-b12c-e83b97b7a4a1,ok,
KB-20260410-0381.md,《被讨厌的勇气》心理读书沙龙招募,心理健康,deeb9509-d798-4388-aaf5-542cd18e6037,ok,
KB-20260410-0382.md,秋冬的心事心理健康作品征集大赛,心理健康,b12e7932-29a4-493f-86db-cfbdf45400db,ok,
KB-20260410-0383.md,《非暴力沟通》心理读书沙龙招募,心理健康,77b1b515-ec57-4b48-8014-c63da2f7e1f2,ok,
KB-20260410-0384.md,减压赋能助力考研团体辅导招募,心理健康,d767334c-a71f-464c-940f-c1df88b2558c,ok,
KB-20260410-0385.md,心理主题团体辅导报名（多主题）,心理健康,6e836528-5712-467f-8de5-ac1bc3ea5b25,ok,
KB-20260410-0395.md,2025年学生心理普测活动,心理健康,98f01f1b-e810-4425-a43e-59dd9173e253,ok,
KB-20260410-0396.md,12356心理援助热线,心理健康,5b2eee8b-013e-4d73-b4f6-8754f1217af3,ok,
KB-20260410-0397.md,校级心理协会纳新,心理健康,fffa334c-f3cc-4df9-8115-9552c0cbe963,ok,
KB-20260410-0398.md,2024年本科录取查询方式,学籍与教务,5c2c0529-7c3f-4900-8dd2-5a2f897dfbb7,ok,
KB-20260410-0399.md,2024年省属公费医学生录取,学籍与教务,6cab8df1-1f76-4ead-bdfa-66345eb3f310,ok,
KB-20260410-0400.md,2024级新生入学指南,校园生活与服务,6e421f4e-a7ba-4996-9b23-dc7efa57288f,ok,
KB-20260410-0401.md,2025年报考指南,学籍与教务,526921db-095f-4ed7-80ef-4db29a769ea8,ok,
KB-20260410-0402.md,2025年本科录取动态查询,学籍与教务,5325e770-3698-429d-b6c7-ec5f7301e63c,ok,
KB-20260410-0403.md,2025级新生入学指南,校园生活与服务,39ba3514-78c0-4683-ac6d-2bee3a48b391,ok,
KB-20260410-0404.md,一站式学生社区值班指南,校园生活与服务,300a58e2-2666-4fe1-924b-4175bb6ceba3,ok,
KB-20260410-0405.md,一站式学生社区服务指南,校园生活与服务,20ed0545-874e-437d-9cff-94c7b25fa37d,ok,
KB-20260410-0406.md,济南校区南门口过街安全提醒,校园生活与服务,293260d6-4791-4f42-adc9-ba7340939feb,ok,
KB-20260410-0407.md,2026年清明节放假安全须知,校园生活与服务,90bf29cb-112f-4838-8382-b5010563fe62,ok,
KB-20260410-0408.md,医学科技创新中心准入培训,科研与创新,ecd03554-4671-4be2-b2f6-eb23f14b778c,ok,
KB-20260410-0409.md,科创中心2026年第二批博士招生,科研与创新,c5c4a5f9-9564-4bf7-aae0-d138933cd4c0,ok,
KB-20260410-0414.md,科创中心准入培训报名方式,科研与创新,8ac373c2-7ea4-4d7c-b27f-ffe010ab4d67,ok,
KB-20260410-0415.md,计划财务部寒假值班安排,财务与缴费,2c77725f-3e57-48f4-9aec-a0a9ccfde0a2,ok,
KB-20260410-0416.md,个人所得税汇算清缴办理指南,财务与缴费,03e1212a-d0b8-4d9f-835f-3eb765318b12,ok,
KB-20260410-0417.md,差旅电子发票报销指南,财务与缴费,2fe1caf8-8a53-47a4-9242-aa9387be7664,ok,
KB-20260410-0418.md,财务盖章业务流程,财务与缴费,62364aa5-bfbf-4250-b5c3-1e9f1d413a6c,ok,
KB-20260410-0419.md,公务卡办理流程,财务与缴费,2fa7a7b5-aa85-481e-ad67-495bae78f2ab,ok,
KB-20260410-0420.md,来款查询流程,财务与缴费,d712874f-87ea-4685-bd2a-26b84a1f2534,ok,
KB-20260410-0421.md,劳务费报销流程,财务与缴费,547054b0-053e-4eaf-a3fd-2bde0431f4b8,ok,
KB-20260410-0422.md,计划财务部暑期值班安排,财务与缴费,a8510ae9-3361-434c-9444-19ff5eb9336b,ok,
KB-20260410-0428.md,2025级新生缴费指南,财务与缴费,918cb27c-ae26-4d64-a1e4-9c024e7b3081,ok,
KB-20260410-0429.md,学生学宿费收取流程,财务与缴费,6c09fbb3-f66f-46b9-a461-97cfe0526a48,ok,
KB-20260410-0430.md,租用社会车辆报销流程,财务与缴费,77bea2ed-30df-4d74-8b5f-b549e78ee5bf,ok,
KB-20260410-0431.md,校内预算编制与审批流程,财务与缴费,a7f21455-8f2d-4c41-a03a-86f9a552b45d,ok,
KB-20260410-0432.md,2025年度年终结账工作通知,财务与缴费,abd64273-fc47-4912-91d0-2f1b8f922e90,ok,
KB-20260410-0433.md,2026年计划财务部寒假工作安排,财务与缴费,b1a9d819-9fe5-465a-b511-9e139b110aea,ok,
KB-20260410-0434.md,2025年度个税汇算办理指南,财务与缴费,779575c9-87f6-43df-9dd2-9cf3b935e4ba,ok,
